node_id,lat,lon,stop_count,in_degree_weighted,out_degree_weighted,betweenness,closeness,eigenvector
2429,20.62472,-103.22918,1,1,1,0.0005477945970797959,0.02094448781792838,1.4503295041524504e-21
2430,20.62753,-103.23885,1,3,2,0.00892990166548818,0.021448849814059676,8.58178071949261e-21
2431,20.63655,-103.28263000000001,2,3,2,0.003953241567447111,0.028137766808965993,1.4037938637953691e-16
2432,20.63899,-103.29165,1,1,2,0.0015431436113497602,0.028455376844682682,3.7741917163156287e-17
2433,20.621237999999998,-103.24825000000001,5,5,4,0.007791854141389467,0.023667931278837446,1.6429158744384685e-17
2434,20.63911,-103.2996,1,1,2,0.0008398478592561028,0.026798932415169265,3.1775122928558024e-18
2435,20.61763,-103.26414,1,1,1,0.000399544497745998,0.023426214038086916,9.377363196915472e-20
2436,20.66465325,-103.332885,4,8,8,0.11593178539156247,0.03709720208053751,6.209265032513316e-13
2437,20.666345,-103.33129,2,3,3,0.001970077838949748,0.035856398360036186,2.2013167823308687e-12
2438,20.6363,-103.278728,5,7,5,0.005861628784243818,0.02825943986499554,1.4587455493468588e-16
2439,20.636485,-103.28101000000001,2,3,4,0.005766911869422989,0.028447773373619926,9.930000518836002e-17
2440,20.653090000000002,-103.34346333333333,3,4,5,0.012819124342122488,0.03356780949042497,6.83366753186661e-13
2441,20.64356,-103.33754,1,4,2,0.004171453024319021,0.031586553279165167,2.0811917923058424e-14
2442,20.631495,-103.252095,2,5,5,0.004734344545920199,0.024567970006178136,2.8388841817883355e-17
2443,20.629285,-103.25192999999999,2,3,3,0.0012407236055058625,0.024128869851497575,1.743048225627933e-17
2444,20.62427,-103.25158,2,2,2,0.0003074051066239413,0.023529538737392913,1.3796274263319021e-17
2445,20.6227225,-103.25202250000001,4,4,4,0.005114288533781025,0.02403210550976916,4.213847450804632e-18
2446,20.63016,-103.27558,2,2,2,0.002680313077924716,0.02470960944799043,1.1021092424150262e-17
2447,20.63212,-103.2752,1,1,1,0.00014388813615125973,0.024137086141615943,9.319717793678427e-19
2448,20.63749,-103.30405,1,2,1,0.0007396076793664753,0.02940372855389329,6.716362083973518e-16
2449,20.63744,-103.30943,1,2,1,0.0016811685891972186,0.028082898641906148,6.162290307655594e-17
2450,20.63751,-103.31139,1,1,1,0.001680545451599713,0.027372667272638814,5.1881934483483746e-18
2451,20.63773,-103.31657,1,2,4,0.01274030310092529,0.03151819432842704,3.20117837969699e-14
2452,20.67039,-103.33795,1,3,3,0.0009070050976054408,0.03103926864574809,9.495450309254004e-17
2453,20.66226,-103.33266,1,2,1,0.003071671813594392,0.03560227488178519,7.246608411141717e-14
2454,20.659613333333336,-103.33051666666665,3,4,3,0.007738972418910254,0.03462437512541015,2.107457045101879e-14
2455,20.64989,-103.32311333333332,3,5,3,0.0174641109565604,0.033427505795590576,3.794430491466987e-14
2456,20.63934,-103.30467,1,1,1,0.0003562647591556191,0.031167060561049238,4.769880840101126e-15
2457,20.62652,-103.26798,1,1,1,0.0002410976013621108,0.024267487900873522,1.0897271841562593e-18
2458,20.62705,-103.26623,1,1,1,0.00024047446376460535,0.02330524144397193,9.179935617645815e-20
2459,20.63052,-103.27716,1,1,1,0.002300652334426392,0.024206378348341277,9.319717793678427e-19
2460,20.63073,-103.27811,1,1,2,0.002300029196828887,0.023799458833383594,7.89879828645366e-20
2461,20.63374,-103.28178,1,1,1,0.0007076577152761955,0.027870160905199597,6.032407071527244e-17
2462,20.65167,-103.32902,3,4,4,0.012307103508026754,0.03334553190664027,1.3307473831634897e-15
2463,20.65292,-103.33114,1,1,1,0.0003364376537804455,0.03204817904691135,1.1395345472091334e-16
2464,20.65327,-103.333365,2,2,2,0.0006173027636379044,0.03248433586392137,4.592179817423594e-16
2465,20.65476333333333,-103.33269333333334,3,2,2,0.0007814711961443417,0.03259707386818133,5.203221891903927e-15
2466,20.65208,-103.32508,1,2,2,0.004525989992863375,0.033595452935219206,2.1585795593726053e-15
2467,20.63663,-103.31382,1,1,1,0.0013169163390190294,0.030237944004512057,3.205676891621578e-15
2468,20.63659,-103.31271,1,1,1,0.001316293201421524,0.029576531542444297,2.6986384114974733e-16
2469,20.63652,-103.31126499999999,2,1,1,0.0013156700638240187,0.028957578544096352,2.2718937414165773e-17
2470,20.636405,-103.30850000000001,2,3,3,0.006303943180727691,0.03156480848023523,1.5697688979318744e-14
2471,20.63632,-103.30378,1,1,4,0.0007889488473144073,0.0296734459199142,1.1125832211616332e-16
2472,20.62944,-103.27213,1,2,1,0.010180312228191627,0.027394059109616058,1.408457078491681e-15
2473,20.69295,-103.29223,4,5,5,0.0018908827151940546,0.027328514405995683,1.116289761767623e-21
2474,20.71286,-103.30763,1,1,1,0.0005526947245510888,0.025849790155280335,2.4838475234813837e-20
2475,20.7077,-103.29912333333334,3,3,2,0.0003180267702177843,0.025122313870978737,9.07939097043451e-23
2476,20.70756,-103.29433,1,4,4,0.0026790384782934547,0.02533446375163877,5.217807652227554e-23
2477,20.71345,-103.30851,1,2,1,0.00044503354236389626,0.025984164245970078,5.373214143407818e-22
2478,20.7137675,-103.3136275,4,2,2,0.002409588116244846,0.02681043821883095,3.7238204114339395e-17
2479,20.71488,-103.326475,2,2,2,0.0009991728131637477,0.028395216458037716,3.5573405750926595e-17
2480,20.693405,-103.339525,2,2,2,0.001980472907053589,0.03326158919856419,5.533671808655976e-16
2481,20.692985,-103.34590499999999,2,2,4,0.0028958053889166025,0.03523647040825332,4.752884428959642e-14
2482,20.689136666666666,-103.34680333333334,3,4,5,0.0016823298910834787,0.033067499052127636,3.4483665806904894e-15
2483,20.722234999999998,-103.29651,2,2,1,1.9827105375173585e-06,0.02285676457243922,3.1746303039353203e-25
2484,20.72361111111111,-103.29316777777778,9,6,6,0.0004708654282241224,0.02359157181752442,2.776000192670687e-24
2485,20.708955,-103.30719500000001,2,2,2,0.0005294403623896352,0.026491914559179847,4.224116359012771e-23
2486,20.713368666666668,-103.30079,3,7,5,0.009231840155915825,0.02671986586669052,1.1638503374938882e-20
2487,20.71025,-103.3068,1,1,1,0.0001112867100272243,0.02604053703330455,4.382260384243643e-22
2488,20.707349999999998,-103.30777,2,2,2,0.0007121613006399849,0.027030430292165966,4.6380423905313676e-23
2489,20.69218,-103.29969,2,3,3,0.0014227647572862062,0.0283689420647675,1.2853936853072084e-21
2490,20.69129,-103.29941,1,1,1,0.00018051163222283038,0.027797753676929632,1.1190847226680491e-22
2491,20.68587,-103.30096,1,1,1,0.00029774647386260675,0.02797770166460405,1.8212084948137573e-21
2492,20.68642,-103.30278,1,1,1,0.0002971233362651013,0.0272832541766077,1.5790828100507282e-22
2493,20.68753,-103.30649,1,1,1,0.0009013968592278917,0.029533587338749792,1.9630020403634393e-21
2494,20.68808,-103.30831,1,1,1,0.0009007737216303862,0.02876039989827851,1.7051171161077903e-22
2495,20.684995,-103.30955,2,2,3,0.0141975292556493,0.031204383409155455,3.1582641621233115e-20
2496,20.678383333333333,-103.31533999999999,3,4,4,0.00338324061234712,0.031299536055362974,7.323849014663912e-19
2497,20.677015,-103.316375,2,2,2,0.002756817380236636,0.031310553481602645,1.2775521916532727e-18
2498,20.6771785,-103.31869499999999,4,3,3,0.0033752814457608006,0.030710829594904326,1.1137852275857776e-19
2499,20.67751,-103.31988,1,1,1,0.0,0.030057731386676518,9.709786984639452e-21
2500,20.678291666666663,-103.32191999999999,6,6,7,0.007896541257770383,0.033217558291714314,1.832482231373459e-15
2501,20.67854,-103.31992,1,1,1,0.001081540273779469,0.03224270788655546,1.5972772657458813e-16
2502,20.67801,-103.3182,1,1,1,0.0010809171361819633,0.03134001116063346,1.3923155112451446e-17
2503,20.68105,-103.31377,1,1,1,5.0927336377945865e-05,0.02982280647670563,1.701877446903066e-18
2504,20.69354,-103.30041,2,3,3,0.0023807255157058432,0.028974520338856648,1.1648625768103327e-20
2505,20.69827,-103.30518,1,1,1,0.00019750629397297917,0.028250510149863697,1.8597061028771375e-21
2506,20.71909,-103.30086499999999,2,2,2,0.0012044116782330447,0.024152840790287435,8.917213637000661e-23
2507,20.71762,-103.30114,1,1,1,0.0008770944929251789,0.023662454628071903,7.777845404658182e-24
2508,20.71814,-103.30351,1,1,1,0.0008764713553276735,0.02309217195528052,6.786020716759764e-25
2509,20.718233,-103.31090999999999,3,6,4,0.010632030337510583,0.026644957494430986,9.487048504609477e-21
2510,20.72005,-103.3144,2,2,3,0.0,0.025742828979517993,1.657068873357401e-21
2511,20.7157,-103.31195,1,1,1,0.0006021208658077715,0.025542526970280068,8.334650152778921e-21
2512,20.700405,-103.32353499999999,2,2,2,0.00038776153226589486,0.030360105274111752,3.9578818906696793e-19
2513,20.698725,-103.32480000000001,2,2,2,0.0002634739059998067,0.030451105809466392,5.370723910608927e-19
2514,20.699334999999998,-103.32645500000001,2,2,2,0.00035960704263314833,0.030764914067859563,5.76639373656724e-18
2515,20.698185000000002,-103.32701499999999,2,2,2,0.0006694197263383607,0.03134903183158901,6.562736771891692e-17
2516,20.68739,-103.336,1,1,1,0.0011934973287979491,0.03360961541478608,4.6864571228866556e-15
2517,20.68786,-103.33751,1,1,1,0.0011928741912004437,0.03268457681023319,4.0832520687882765e-16
2518,20.68526,-103.34001,1,2,2,0.0015194549411658028,0.03148523769460491,9.4739694822697e-17
2519,20.68301,-103.34415,1,2,1,0.0014703970175803732,0.031059001232376673,2.4852000601146292e-15
2520,20.68278,-103.35289,1,1,0,0.0,0.03375770241837603,7.778435171195182e-14
2521,20.6836,-103.34278,1,1,2,0.0007261252477113572,0.03239407412981075,3.258871220878205e-13
2522,20.683655,-103.340315,2,2,2,0.0007022194235161478,0.03213446838705548,2.8414924113309108e-14
2523,20.68355,-103.33804,2,2,2,0.0006169628704029015,0.03185158720689004,1.6800891041666486e-13
2524,20.6857235,-103.33636000000001,2,5,3,0.012434569136040114,0.03538188031734212,6.124781092980546e-13
2525,20.71538,-103.30473,2,1,4,0.001170195759242745,0.025712130464285884,1.0147193322695989e-21
2526,20.51086,-103.42565,1,1,1,0.0,0.016875084068264993,2.862490213513882e-20
2527,20.51249,-103.42552,2,2,2,0.000469562504156611,0.017138515804091002,3.404119367486911e-19
2528,20.514615,-103.425995,2,2,2,0.00093889841282322,0.01746140543502862,4.019653181714625e-18
2529,20.516515,-103.42569,2,2,2,0.001408007725999827,0.017764593971159363,4.746292401145134e-17
2530,20.519655,-103.425005,2,2,2,0.0018768904436864322,0.018166844772637213,5.604329757384667e-16
2531,20.521990000000002,-103.424955,2,2,2,0.0023455465658830353,0.018512201759266586,6.6175272826085695e-15
2532,20.68946,-103.33118,1,1,1,0.00023078750656702055,0.03254881876304336,4.3215124136485603e-16
2533,20.690315,-103.32442499999999,2,4,3,0.013363072480759493,0.03169156798668759,8.288236871957038e-16
2534,20.694779999999998,-103.32267999999999,3,4,4,0.0061075981886409714,0.03127825210170219,1.1433205521436563e-16
2535,20.69662,-103.321415,2,3,4,0.006563564963397463,0.031225840363256704,1.0316502987411263e-17
2536,20.69343,-103.31522,1,1,1,0.00026845900677985036,0.029340947884079874,8.9941418424363e-19
2537,20.69517888888889,-103.31005222222223,9,6,6,0.034446955751905574,0.031227881458249007,5.672205624374463e-19
2538,20.697255,-103.30852999999999,2,2,2,0.0024519331484389667,0.030100251673205295,4.9824368812845864e-20
2539,20.70011,-103.30773500000001,4,2,2,0.002018852518172675,0.02917793260457242,4.343772831662548e-21
2540,20.6967,-103.31302,2,2,3,0.023364232649668307,0.031172972026911803,5.2495516020952445e-20
2541,20.69493,-103.31425,1,1,1,0.00023509282087705823,0.030220636234748095,4.576270379717099e-21
2542,20.6948,-103.31653,1,1,1,0.00023446968327955276,0.02918035844644466,3.989489104377279e-22
2543,20.68901,-103.32495,1,1,1,0.012999953208031314,0.03114254226011378,7.22529333134673e-17
2544,20.686844999999998,-103.325615,2,2,3,0.01359017781061398,0.03154634933146595,7.784886350594516e-15
2545,20.68777,-103.32717,1,1,1,9.267755541081138e-05,0.030620787487272975,6.786346998846491e-16
2546,20.62452,-103.2313,1,1,1,3.1723368600277738e-06,0.019507135398679234,5.233445081720475e-23
2547,20.707293333333332,-103.28633666666667,3,3,3,0.0034802518065042195,0.024431234317703998,1.9430323908330555e-23
2548,20.7055,-103.28615,2,3,2,0.0036887479817422947,0.024096140788109004,3.819002826163161e-23
2549,20.703452,-103.28322399999999,5,5,6,0.006870063688061397,0.023748692156885007,6.762649952009224e-24
2550,20.661382500000002,-103.23185,4,5,5,0.01853245204304725,0.022262508415713405,9.409881641448607e-19
2551,20.62676,-103.24355,1,3,1,0.009164824539747738,0.02383607089883602,7.038088654619949e-17
2552,20.62642,-103.24206,1,1,1,0.009164201402150232,0.023376552473046555,9.00989631723044e-18
2553,20.62616,-103.24093,1,1,2,0.009163578264552727,0.022969976653273695,1.1534139625766845e-18
2554,20.62993,-103.23187,1,2,1,0.00047154521469412833,0.02085852420727541,3.1934169361197395e-21
