nodes_removed,lcc_size_ratio,global_efficiency_ratio
97,0.9561696045736064,0.7177119494547167
98,0.955216769890424,0.7187866543111504
99,0.9523582658408766,0.7099233916727243
100,0.9464030490709862,0.7093141198516304
101,0.9461648404001906,0.7089160427645426
102,0.945926631729395,0.706688007747574
103,0.9454502143878037,0.7062941690367373
104,0.9437827536922344,0.7019523871797945
105,0.9435445450214388,0.6946342040420874
106,0.9404478323010957,0.6973691740252242
107,0.9402096236303001,0.6936912244413442
108,0.9399714149595045,0.6938726473542137
109,0.939018580276322,0.6947098722077645
110,0.939018580276322,0.6947098722077645
111,0.9387803716055264,0.6933892893963146
112,0.9385421629347308,0.6934792431376773
113,0.9383039542639352,0.6936571063372935
114,0.9383039542639352,0.6936571063372935
115,0.9380657455931396,0.6914280790873246
116,0.9380657455931396,0.6914280790873246
117,0.937827536922344,0.6916052518981061
118,0.9373511195807528,0.6919684725960542
119,0.9371129109099571,0.6846969362799215
120,0.9371129109099571,0.6846969362799215
121,0.9366364935683659,0.6851406307781508
122,0.9361600762267747,0.6843492104239054
123,0.9361600762267747,0.6843492104239054
124,0.9361600762267747,0.6843492104239054
125,0.9359218675559791,0.6844274954599161
126,0.9359218675559791,0.6844274954599161
127,0.9356836588851835,0.6846059295197443
128,0.9356836588851835,0.6846059295197443
129,0.9356836588851835,0.6846059295197443
130,0.9349690328727965,0.6853064038058325
131,0.9347308242020009,0.6854123005861462
132,0.9347308242020009,0.6854123005861462
133,0.9344926155312053,0.6837295837237076
134,0.9342544068604097,0.6839071148867555
135,0.9340161981896141,0.6830836205274311
136,0.9337779895188185,0.6803559873621458
137,0.9337779895188185,0.6803559873621458
138,0.9333015721772272,0.6801470320466698
139,0.932825154835636,0.6778668267978091
140,0.932825154835636,0.6778668267978091
141,0.9325869461648404,0.6780389666254574
142,0.92663172939495,0.68293878545566
143,0.9263935207241544,0.6802756264513977
144,0.9259171033825632,0.6793402572166176
145,0.9256788947117676,0.6779028296832967
146,0.9254406860409718,0.6772443768090741
147,0.9249642686993806,0.6778303828285429
148,0.9244878513577894,0.6783136453311692
149,0.9244878513577894,0.6783136453311692
150,0.9242496426869938,0.6754042661522645
151,0.9240114340161982,0.6727934318150096
152,0.9237732253454026,0.6717565092371792
153,0.9232968080038113,0.6711178521186322
154,0.9232968080038113,0.6711178521186322
155,0.9230585993330157,0.6671206010432513
156,0.9228203906622201,0.6637171380625002
157,0.9225821819914245,0.6618546951191091
158,0.9223439733206289,0.6611958528264865
159,0.9221057646498333,0.6599561869268037
160,0.9221057646498333,0.6599561869268037
161,0.9218675559790377,0.6542970864272418
162,0.9211529299666508,0.6108409022344402
163,0.9202000952834684,0.6059052676862354
164,0.9199618866126728,0.6045660073187438
165,0.919723677941877,0.6023209966199832
166,0.9194854692710814,0.602588606743945
167,0.9192472606002858,0.6026130619697116
168,0.9190090519294902,0.6005694823691042
169,0.9187708432586946,0.5958168034086841
170,0.918532634587899,0.5947162823512173
171,0.9182944259171034,0.5899020662153116
172,0.9180562172463078,0.5869685683921367
173,0.9178180085755121,0.5839035788308494
174,0.9175797999047165,0.5838502160452754
175,0.9173415912339209,0.579395432762075
176,0.9168651738923297,0.5777188725762188
177,0.9166269652215341,0.5757489881101167
178,0.9163887565507385,0.574177107888446
179,0.9163887565507385,0.574177107888446
180,0.9163887565507385,0.574177107888446
181,0.9163887565507385,0.574177107888446
182,0.9161505478799429,0.5731824049577698
183,0.9159123392091472,0.568470577886437
184,0.9151977131967604,0.5686870673827014
185,0.9149595045259648,0.5649005486792393
186,0.9144830871843735,0.5646729891773997
187,0.9142448785135779,0.5645499632641275
188,0.9142448785135779,0.5645499632641275
189,0.9142448785135779,0.5645499632641275
190,0.9137684611719866,0.5649807447842624
191,0.9132920438303954,0.5646277342236143
192,0.9130538351595998,0.560112579874854
193,0.9125774178180086,0.559658970915868
194,0.912339209147213,0.5597197899993568
195,0.9121010004764173,0.5598485291281787
196,0.9113863744640305,0.5570890953137643
197,0.9111481657932349,0.5572293037892944
198,0.9078132444020962,0.5274634001889745
199,0.9078132444020962,0.5274634001889745
200,0.907336827060505,0.5262989943622178
201,0.9070986183897094,0.5253697281865151
202,0.9068604097189138,0.5254838783158741
203,0.9047165316817533,0.5272756780209357
204,0.9047165316817533,0.5272756780209357
205,0.9047165316817533,0.5272756780209357
206,0.9035254883277751,0.5278027030217348
207,0.9032872796569795,0.5276526560562625
208,0.9032872796569795,0.5276526560562625
209,0.9028108623153883,0.526730500659553
210,0.9025726536445927,0.5266204797382883
