nodes_removed,lcc_size_ratio,global_efficiency_ratio
98,0.9707003334921391,0.8431295661398331
99,0.9704621248213435,0.8421594730689633
100,0.9702239161505479,0.8421066648429733
101,0.9702239161505479,0.8421066648429733
102,0.9699857074797522,0.8419847108602049
103,0.9697474988089566,0.8400668714729292
104,0.9697474988089566,0.8400668714729292
105,0.9680800381133873,0.8408404165024848
106,0.9678418294425917,0.8410346646492214
107,0.9676036207717961,0.8400084165432803
108,0.9676036207717961,0.8400084165432803
109,0.9673654121010005,0.8392158794923797
110,0.966412577417818,0.8333263583949555
111,0.966412577417818,0.8333263583949555
112,0.9661743687470223,0.8334670471028124
113,0.9659361600762267,0.832945693019305
114,0.9652215340638399,0.8288798778854253
115,0.9652215340638399,0.8288798778854253
116,0.9647451167222487,0.8286417398256132
117,0.9645069080514531,0.8230652955332423
118,0.9642686993806574,0.822992213667158
119,0.9640304907098618,0.8220173481701465
120,0.9640304907098618,0.8220173481701465
121,0.9637922820390662,0.818208903935763
122,0.9635540733682706,0.8059116097571886
123,0.9630776560266794,0.8055658490299463
124,0.9630776560266794,0.8055658490299463
125,0.9630776560266794,0.8055658490299463
126,0.9628394473558838,0.8057335102690234
127,0.9623630300142926,0.806084099702833
128,0.9621248213434969,0.7999810406338941
129,0.9611719866603144,0.7956856176068706
130,0.9609337779895188,0.7945471864812363
131,0.9604573606479276,0.7937179703289514
132,0.9604573606479276,0.7937179703289514
133,0.9602191519771319,0.7931057735760397
134,0.9599809433063363,0.7925202248966421
135,0.9599809433063363,0.7925202248966421
136,0.9597427346355407,0.7927318188932334
137,0.9595045259647451,0.7890310371814703
138,0.9592663172939495,0.7860824705889319
139,0.9585516912815627,0.7860642719598628
140,0.958313482610767,0.7862405857720198
141,0.9573606479275846,0.7858248770733274
142,0.957122439256789,0.7837893195738651
143,0.9568842305859934,0.7841738251363093
144,0.9566460219151978,0.7843511985932535
145,0.956407813244402,0.7841108690601337
146,0.9561696045736064,0.774827864192483
147,0.9561696045736064,0.774827864192483
148,0.9559313959028108,0.7715813669014686
149,0.9547403525488328,0.7729066281552966
150,0.9545021438780371,0.7726991974684543
151,0.9537875178656503,0.7732980405554022
152,0.9530728918532635,0.7731492249223267
153,0.9528346831824679,0.7733221075505932
154,0.952120057170081,0.7731818214127666
155,0.9518818484992854,0.7733861372443359
156,0.9499761791329204,0.7762430605414005
157,0.9497379704621248,0.7748038301837217
158,0.9497379704621248,0.7748038301837217
159,0.9497379704621248,0.7748038301837217
160,0.9494997617913292,0.7749467039635926
161,0.9492615531205336,0.7724139361941067
162,0.949023344449738,0.7722261912623102
163,0.9485469271081467,0.7622694762122786
164,0.9485469271081467,0.7622694762122786
165,0.9483087184373511,0.7607420847272899
166,0.9480705097665555,0.7605078633741493
167,0.9475940924249643,0.7608932704068011
168,0.9473558837541687,0.7610230586776404
169,0.9471176750833731,0.7609782889831709
170,0.9468794664125774,0.7609193736175863
171,0.9466412577417818,0.760790549450625
172,0.9461648404001906,0.7610832593575694
173,0.9461648404001906,0.7610832593575694
174,0.945926631729395,0.75668032765341
175,0.9447355883754168,0.757651103046847
176,0.9447355883754168,0.757651103046847
177,0.9444973797046212,0.7566446970332007
178,0.9442591710338256,0.7563286576785172
179,0.94402096236303,0.7558727474883933
180,0.9437827536922344,0.7560473269898221
181,0.9435445450214388,0.7562210082429722
182,0.9435445450214388,0.7562210082429722
183,0.9433063363506432,0.7544537640705522
184,0.9433063363506432,0.7544537640705522
185,0.9430681276798476,0.7543476783040418
186,0.9428299190090519,0.7545166066302095
187,0.9425917103382563,0.7546681398962415
188,0.9423535016674607,0.7543872170636958
189,0.9418770843258695,0.7547346198355808
190,0.9416388756550739,0.7541331633166535
191,0.9416388756550739,0.7541331633166535
192,0.9414006669842783,0.7537899884689904
193,0.9411624583134827,0.7539646729621041
194,0.9411624583134827,0.7539646729621041
195,0.9399714149595045,0.7522101173013059
196,0.9383039542639352,0.7534817834729562
197,0.9380657455931396,0.7534482658920306
198,0.937827536922344,0.7536503129246533
199,0.9375893282515484,0.7538341239521658
200,0.9373511195807528,0.7533347148865316
201,0.9373511195807528,0.7533347148865316
202,0.9368747022391615,0.7490304652591373
203,0.9368747022391615,0.7490304652591373
204,0.9366364935683659,0.7490070829160105
205,0.9361600762267747,0.7497620749600916
206,0.9359218675559791,0.7501388031153681
207,0.9356836588851835,0.7500262393579525
208,0.9356836588851835,0.7500262393579525
209,0.9342544068604097,0.7515873092167161
210,0.9340161981896141,0.7517738623688374
