nodes_removed,lcc_size_ratio,global_efficiency_ratio
191,0.8944735588375416,0.5495495543117269
192,0.894235350166746,0.5479569057492696
193,0.8937589328251548,0.5476408160750699
194,0.8935207241543592,0.5469915380280073
195,0.8932825154835636,0.5453892055757168
196,0.893044306812768,0.5395483989719677
197,0.8928060981419723,0.5391927570528815
198,0.8897093854216294,0.540762059943091
199,0.8894711767508338,0.5299655417055066
200,0.8892329680800382,0.5189914419820891
201,0.8870890900428776,0.5202968202438495
202,0.8861362553596951,0.5207174847111259
203,0.8858980466888995,0.5197947888149516
204,0.8856598380181039,0.5186550895771801
205,0.8842305859933302,0.5152703567921173
206,0.8839923773225346,0.5136824621012746
207,0.8832777513101477,0.5141454504713167
208,0.883039542639352,0.5143549696189991
209,0.8825631252977608,0.5126739068468357
210,0.8806574559313959,0.4960902112977493
