run_id,seed,nodes_removed,lcc_size_ratio,global_efficiency_ratio
6,47,13,0.9969032872796569,0.9902013293773367
6,47,14,0.9966650786088613,1.0172171412081328
6,47,15,0.9964268699380657,0.9717579951267167
6,47,16,0.9961886612672701,0.98943255052147
6,47,17,0.9959504525964745,0.9948117595739715
6,47,18,0.9957122439256789,0.987155754023595
6,47,19,0.9954740352548833,0.9420018093415984
6,47,20,0.9952358265840877,0.9936057770692649
6,47,21,0.994997617913292,0.9591299527046065
6,47,22,0.9947594092424964,1.004599603880142
6,47,23,0.9945212005717008,0.9718526725157673
6,47,24,0.9942829919009052,1.0050697738478798
6,47,25,0.9940447832301096,1.0163410620020719
6,47,26,0.993806574559314,0.9459926170868473
6,47,27,0.9935683658885184,0.9992360447337545
6,47,28,0.9933301572177228,0.9617557381340947
6,47,29,0.9930919485469271,0.983155015993688
6,47,30,0.9928537398761315,0.9742266470191093
6,47,31,0.9926155312053359,0.986205637021967
6,47,32,0.9923773225345403,0.979763395037232
6,47,33,0.9921391138637446,0.9988229762135961
6,47,34,0.991900905192949,1.0047594669866269
6,47,35,0.9916626965221534,0.9406424872270264
6,47,36,0.9914244878513578,0.9869395310306223
6,47,37,0.9911862791805621,0.9536952232782429
6,47,38,0.9909480705097665,1.0080986661308664
6,47,39,0.9907098618389709,0.9905115731742403
6,47,40,0.9904716531681753,0.9808479357127823
6,47,41,0.9902334444973797,0.9845375756838356
6,47,42,0.9899952358265841,0.9993166163906083
6,47,43,0.9897570271557885,1.0094960653704523
6,47,44,0.9895188184849929,0.9753721532175847
6,47,45,0.9892806098141972,1.0030769495154084
6,47,46,0.9890424011434016,1.0049564851584971
6,47,47,0.988804192472606,0.9697295831715683
6,47,48,0.9885659838018104,1.0130980763837507
6,47,49,0.9883277751310148,0.9802223548714328
6,47,50,0.9880895664602192,0.9720893915505581
7,48,0,1.0,1.0
7,48,1,0.9997617913292044,0.9888168130662125
7,48,2,0.9995235826584088,1.0194938540612117
7,48,3,0.9992853739876132,1.0070458327298337
7,48,4,0.9990471653168176,0.9970210447539416
7,48,5,0.9988089566460219,0.9875592554956748
7,48,6,0.9985707479752263,0.9835206928693617
7,48,7,0.9983325393044307,0.9691042881772491
7,48,8,0.9980943306336351,1.003559933545215
7,48,9,0.9978561219628395,1.003212677794495
